,Season,Team,HomePoints,HF,HS,HY,HR,HST,HC,FTHG,HomeConceded,AwayPoints,AF,AS,AY,AR,AST,AC,FTAG,AwayConceded,TotalPoints,TotalFouls,TotalYellowCards,TotalRedCards,TotalBookings,TotalShots,TotalShotsOnTarget,GoalsFor,GoalsAllowed,GoalDifferential,rank
13,1993-1994,Oldham,23,,,,,,,24.0,33.0,17,,,,,,,18.0,35.0,40,,,,,,,42.0,68.0,-26.0,21
0,2014-2015,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2013-2014,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2012-2013,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2011-2012,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2010-2011,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2009-2010,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2008-2009,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2007-2008,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2006-2007,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2005-2006,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2004-2005,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2003-2004,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2002-2003,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2001-2002,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2000-2001,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1999-2000,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1998-1999,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1997-1998,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1996-1997,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1995-1996,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1994-1995,Oldham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
37,1994-1995,Nottingham Forest,42,,,,,,,36.0,18.0,35,,,,,,,36.0,25.0,77,,,,,,,72.0,43.0,29.0,3
57,1995-1996,Nottingham Forest,39,,,,,,,29.0,17.0,19,,,,,,,21.0,37.0,58,,,,,,,50.0,54.0,-4.0,9
77,1996-1997,Nottingham Forest,18,,,,,,,15.0,27.0,16,,,,,,,16.0,32.0,34,,,,,,,31.0,59.0,-28.0,20
118,1998-1999,Nottingham Forest,16,,,,,,,18.0,31.0,14,,,,,,,17.0,38.0,30,,,,,,,35.0,69.0,-34.0,20
0,2014-2015,Nottingham Forest,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2013-2014,Nottingham Forest,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2012-2013,Nottingham Forest,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2011-2012,Nottingham Forest,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2010-2011,Nottingham Forest,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2009-2010,Nottingham Forest,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2008-2009,Nottingham Forest,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2007-2008,Nottingham Forest,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2006-2007,Nottingham Forest,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2005-2006,Nottingham Forest,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2004-2005,Nottingham Forest,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2003-2004,Nottingham Forest,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2002-2003,Nottingham Forest,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2001-2002,Nottingham Forest,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2000-2001,Nottingham Forest,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1999-2000,Nottingham Forest,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1997-1998,Nottingham Forest,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1993-1994,Nottingham Forest,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
1,1993-1994,Aston Villa,29,,,,,,,23.0,18.0,28,,,,,,,23.0,32.0,57,,,,,,,46.0,50.0,-4.0,10
23,1994-1995,Aston Villa,27,,,,,,,27.0,24.0,21,,,,,,,24.0,32.0,48,,,,,,,51.0,56.0,-5.0,18
45,1995-1996,Aston Villa,38,,,,,,,32.0,15.0,25,,,,,,,20.0,20.0,63,,,,,,,52.0,35.0,17.0,4
65,1996-1997,Aston Villa,38,,,,,,,27.0,13.0,23,,,,,,,20.0,21.0,61,,,,,,,47.0,34.0,13.0,5
85,1997-1998,Aston Villa,30,,,,,,,26.0,24.0,27,,,,,,,23.0,24.0,57,,,,,,,49.0,48.0,1.0,7
105,1998-1999,Aston Villa,33,,,,,,,33.0,28.0,22,,,,,,,18.0,18.0,55,,,,,,,51.0,46.0,5.0,6
125,1999-2000,Aston Villa,32,,,,,,,23.0,12.0,26,,,,,,,23.0,23.0,58,,,,,,,46.0,35.0,11.0,6
145,2000-2001,Aston Villa,32,205.0,183.0,24.0,1.0,88.0,111.0,27.0,20.0,22,286.0,166.0,42.0,2.0,77.0,75.0,19.0,23.0,54,491.0,66.0,3.0,69.0,349.0,165.0,46.0,43.0,3.0,8
165,2001-2002,Aston Villa,31,228.0,186.0,16.0,1.0,91.0,119.0,22.0,17.0,19,264.0,196.0,25.0,1.0,98.0,82.0,24.0,30.0,50,492.0,41.0,2.0,43.0,382.0,189.0,46.0,47.0,-1.0,8
185,2002-2003,Aston Villa,35,243.0,263.0,30.0,4.0,130.0,132.0,25.0,14.0,10,271.0,219.0,34.0,0.0,103.0,108.0,17.0,33.0,45,514.0,64.0,4.0,68.0,482.0,233.0,42.0,47.0,-5.0,16
205,2003-2004,Aston Villa,33,282.0,240.0,23.0,0.0,130.0,132.0,24.0,19.0,23,270.0,205.0,29.0,3.0,100.0,116.0,24.0,25.0,56,552.0,52.0,3.0,55.0,445.0,230.0,48.0,44.0,4.0,6
225,2004-2005,Aston Villa,30,247.0,211.0,18.0,1.0,112.0,112.0,26.0,17.0,17,333.0,186.0,38.0,1.0,95.0,103.0,19.0,35.0,47,580.0,56.0,2.0,58.0,397.0,207.0,45.0,52.0,-7.0,10
245,2005-2006,Aston Villa,24,275.0,212.0,30.0,0.0,108.0,125.0,20.0,20.0,18,262.0,166.0,32.0,2.0,89.0,112.0,22.0,35.0,42,537.0,62.0,2.0,64.0,378.0,197.0,42.0,55.0,-13.0,16
265,2006-2007,Aston Villa,29,241.0,222.0,22.0,0.0,109.0,117.0,20.0,14.0,21,259.0,182.0,26.0,1.0,102.0,96.0,23.0,27.0,50,500.0,48.0,1.0,49.0,404.0,211.0,43.0,41.0,2.0,11
285,2007-2008,Aston Villa,33,254.0,215.0,26.0,2.0,101.0,117.0,34.0,22.0,27,254.0,199.0,30.0,2.0,120.0,111.0,37.0,29.0,60,508.0,56.0,4.0,60.0,414.0,221.0,71.0,51.0,20.0,6
305,2008-2009,Aston Villa,30,191.0,244.0,16.0,0.0,132.0,148.0,27.0,21.0,32,240.0,164.0,37.0,2.0,93.0,112.0,27.0,27.0,62,431.0,53.0,2.0,55.0,408.0,225.0,54.0,48.0,6.0,6
325,2009-2010,Aston Villa,32,223.0,226.0,23.0,0.0,121.0,138.0,29.0,16.0,32,237.0,203.0,38.0,2.0,118.0,103.0,23.0,23.0,64,460.0,61.0,2.0,63.0,429.0,239.0,52.0,39.0,13.0,6
345,2010-2011,Aston Villa,31,211.0,231.0,35.0,1.0,125.0,125.0,26.0,19.0,17,226.0,205.0,36.0,1.0,116.0,110.0,22.0,40.0,48,437.0,71.0,2.0,73.0,436.0,241.0,48.0,59.0,-11.0,9
365,2011-2012,Aston Villa,19,187.0,225.0,25.0,2.0,108.0,129.0,20.0,25.0,19,206.0,179.0,45.0,0.0,95.0,89.0,17.0,28.0,38,393.0,70.0,2.0,72.0,404.0,203.0,37.0,53.0,-16.0,16
385,2012-2013,Aston Villa,20,208.0,217.0,32.0,3.0,124.0,111.0,23.0,28.0,21,220.0,176.0,42.0,0.0,101.0,67.0,24.0,41.0,41,428.0,74.0,3.0,77.0,393.0,225.0,47.0,69.0,-22.0,15
405,2013-2014,Aston Villa,21,234.0,233.0,35.0,0.0,75.0,94.0,22.0,29.0,17,250.0,197.0,43.0,0.0,59.0,69.0,17.0,32.0,38,484.0,78.0,0.0,78.0,430.0,134.0,39.0,61.0,-22.0,15
425,2014-2015,Aston Villa,21,191.0,222.0,28.0,4.0,65.0,89.0,18.0,25.0,17,209.0,192.0,42.0,3.0,62.0,82.0,13.0,32.0,38,400.0,70.0,7.0,77.0,414.0,127.0,31.0,57.0,-26.0,17
6,1993-1994,Ipswich,23,,,,,,,21.0,32.0,20,,,,,,,14.0,26.0,43,,,,,,,35.0,58.0,-23.0,19
29,1994-1995,Ipswich,18,,,,,,,24.0,34.0,9,,,,,,,12.0,59.0,27,,,,,,,36.0,93.0,-57.0,22
152,2000-2001,Ipswich,38,199.0,298.0,10.0,1.0,141.0,124.0,31.0,15.0,28,215.0,193.0,21.0,1.0,85.0,82.0,26.0,27.0,66,414.0,31.0,2.0,33.0,491.0,226.0,57.0,42.0,15.0,5
173,2001-2002,Ipswich,22,183.0,230.0,15.0,0.0,120.0,144.0,20.0,24.0,14,263.0,172.0,26.0,1.0,69.0,80.0,21.0,40.0,36,446.0,41.0,1.0,42.0,402.0,189.0,41.0,64.0,-23.0,18
0,2014-2015,Ipswich,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2013-2014,Ipswich,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2012-2013,Ipswich,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2011-2012,Ipswich,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2010-2011,Ipswich,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2009-2010,Ipswich,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2008-2009,Ipswich,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2007-2008,Ipswich,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2006-2007,Ipswich,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2005-2006,Ipswich,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2004-2005,Ipswich,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2003-2004,Ipswich,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2002-2003,Ipswich,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1999-2000,Ipswich,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1998-1999,Ipswich,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1997-1998,Ipswich,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1996-1997,Ipswich,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1995-1996,Ipswich,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
278,2006-2007,Reading,35,195.0,206.0,18.0,1.0,106.0,146.0,29.0,20.0,20,207.0,147.0,22.0,2.0,64.0,130.0,23.0,27.0,55,402.0,40.0,3.0,43.0,353.0,170.0,52.0,47.0,5.0,8
299,2007-2008,Reading,26,219.0,203.0,26.0,3.0,106.0,132.0,19.0,25.0,10,237.0,166.0,35.0,2.0,85.0,110.0,22.0,41.0,36,456.0,61.0,5.0,66.0,369.0,191.0,41.0,66.0,-25.0,18
395,2012-2013,Reading,20,169.0,161.0,21.0,1.0,85.0,104.0,23.0,33.0,8,190.0,190.0,24.0,0.0,94.0,85.0,20.0,40.0,28,359.0,45.0,1.0,46.0,351.0,179.0,43.0,73.0,-30.0,19
0,2014-2015,Reading,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2013-2014,Reading,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2011-2012,Reading,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2010-2011,Reading,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2009-2010,Reading,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2008-2009,Reading,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2005-2006,Reading,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2004-2005,Reading,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2003-2004,Reading,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2002-2003,Reading,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2001-2002,Reading,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
